"id","uid","user","num_changes","date","imagery_used","hashtags","created_by","min_lat","max_lat","min_lon","max_lon"
"88513819","1861065","dusziv","58","2020-07-26",,,"JOSM/1.5 (15937 en)","15.3970882","15.3979810","-10.1629603","-10.1626281"
"88513818","9078879","daniel_k","13","2020-07-26","Bing",,"iD 2.18.3","53.5745805","53.5803931","7.7355737","7.7451795"
"88513817","10252560","rkkapilk","9","2020-07-26","Maxar-Premium;Bing Streetside;Mapillary Images;OpenStreetCam Images",,"iD 2.18.3","50.8904425","50.8911844","-0.2328661","-0.2295925"
"88513816","4757210","siwilde","407","2020-07-26",,,"JOSM/1.5 (16731 en_AU)","-3.0098878","-2.9980474","32.9179453","32.9289490"
"88513815","9942987","m_hotamy","2","2020-07-26","MAPNIK",,"iD 2.18.3","40.2944545","40.2978596","69.6154246","69.6176129"
"88513814","3417876","5R-MFT","4","2020-07-26",,,"OsmAnd~ 3.7.0#30009m","50.1048153","50.1055566","11.4482718","11.4497022"
"88513813","11548858","binzume","302","2020-07-26","Bing;gsi.go.jp_std_map;gsi.go.jp_seamlessphoto",,"iD 2.18.3","36.0153164","36.0253990","138.8060192","138.8144344"
"88513812","4536943","RenaultGT","1","2020-07-26","Bing",,"iD 2.18.3","45.5926632","45.5930392","9.8007730","9.8032637"
"88513811","11318731","Stephanievr","1","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3493011","-26.3485875","28.2256526","28.2260174"
"88513810","870825","pQd","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","52.2127372","52.2127372","20.9760785","20.9760785"
"88513809","10252542","karmsudi","7","2020-07-26","Maxar Premium Imagery (Beta)",,"iD 2.17.2","53.5071340","53.5074333","8.8558747","8.8570950"
"88513808","31231","Andre68","7","2020-07-26",,,"JOSM/1.5 (16809 SVN de)","50.6974019","50.7010397","-57.3607755","-57.3537521"
"88513807","29172","susvhv","131","2020-07-26",,,"JOSM/1.5 (16731 fr)","50.9502210","50.9515953","5.5044830","5.5076121"
"88513806","191339","hopet","15","2020-07-26",,,"JOSM/1.5 (16538 en)","49.6095798","49.6107815","15.4119103","15.4152104"
"88513805","3688357","Kohki Hiraga","1041","2020-07-26","Bing",,"iD 2.18.3","34.8475401","34.9550121","138.9749908","139.0624450"
"88513804","413449","Anto110","786","2020-07-26","Maxar-Premium;Bing",,"iD 2.18.3","53.6597859","54.3209672","47.0722636","48.3996424"
"88513803","10252551","amanura","74","2020-07-26","Bing aerial imagery;Bing Streetside;Mapillary Images;Mapillary Signs;OpenStreetCam Images",,"iD 2.17.2","54.1396461","54.1450785","-0.7983785","-0.7947271"
"88513802","325418","GoOpenStreetMap","1","2020-07-26","Bing",,"iD 2.18.3","52.4455260","52.4455260","9.7493606","9.7493606"
"88513801","1878070","HikaruKinkakuji","71","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.4736924","35.4752069","135.3916465","135.3928174"
"88513800","84642","mdelatorre","1","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4059371","19.4065601","-99.2764311","-99.2763491"
"88513799","10127760","amarajz","29","2020-07-26","Amazon Daily Imagery;TIGER Roads 2019",,"iD 2.17.2","29.2536695","29.2579409","-81.0937095","-81.0921981"
"88513798","11390149","ujalka","781","2020-07-26","EsriWorldImagery;mml-tausta;mml-topo",,"iD 2.18.3","60.8013124","60.8174509","21.3936860","21.4148379"
"88513797","5797742","mockthar","2","2020-07-26","Bing",,"iD 2.18.3","50.3545786","50.3547894","7.6023708","7.6026403"
"88513796","4536943","RenaultGT","11","2020-07-26","Bing",,"iD 2.18.3","45.5927605","45.5928763","9.8014156","9.8030772"
"88513795","11318731","Stephanievr","2","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3537224","-26.3507367","28.2257176","28.2286365"
"88513794","1861065","dusziv","18","2020-07-26",,,"JOSM/1.5 (15937 en)","15.3981624","15.3983362","-10.1642869","-10.1625063"
"88513793","63975","Arminus","2","2020-07-26",,,"JOSM/1.5 (16731 de)","47.8399447","47.8654185","11.8058088","11.8664566"
"88513792","8534318","JDu7","58","2020-07-26","EsriWorldImageryClarity;Maxar-Premium;Freemap.sk-Hiking",,"iD 2.18.3","49.1128476","49.1467334","18.9523813","18.9629181"
"88513791","191339","hopet","22","2020-07-26",,,"JOSM/1.5 (16538 en)","49.6136366","49.6161908","15.4111114","15.4133190"
"88513790","38907","hongakonga","1","2020-07-26",,,"OsmAnd+ 3.7.4","47.7063307","47.7063307","11.2176029","11.2176029"
"88513789","2094488","didimosi","81","2020-07-26",,,"JOSM/1.5 (16731 de)","52.7976382","52.8041535","9.1351182","9.1377089"
"88513788","2395427","schoen6","22","2020-07-26","Bing;.gpx data file",,"iD 2.18.3","46.7577993","46.7736847","8.1857678","8.2136721"
"88513787","7070260","avialle","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","43.5932500","43.5937407","1.4443026","1.4451012"
"88513786","11276240","sandroz","1","2020-07-26",,,"StreetComplete 21.2","50.2930956","50.2930956","26.8650340","26.8650340"
"88513785","1803854","Enock4seth","58","2020-07-26","Bing aerial imagery",,"Vespucci 14.1.4.0","7.1806561","7.1826597","0.3339070","0.3355051"
"88513784","84642","mdelatorre","22","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4041055","19.4067720","-99.2770939","-99.2751372"
"88513783","11551897","Yove2310","1","2020-07-26",,,"MAPS.ME android 10.1.3-Google","-22.2749929","-22.2749929","166.4445971","166.4445971"
"88513782","325418","GoOpenStreetMap","1","2020-07-26","Bing",,"iD 2.18.3","52.4429644","52.4429644","9.7493838","9.7493838"
"88513781","1845527","turankaya74","72","2020-07-26",,,"JOSM/1.5 (16731 de)","38.4364237","38.4482680","35.6452569","35.7090107"
"88513780","3316592","Arthtoach","216","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","53.7692897","53.7717328","-1.4263555","-1.4239635"
"88513779","1497225","kartonage","1","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","52.5321223","52.5324519","13.3979411","13.3990111"
"88513778","11547405","Ian Macpherson","4","2020-07-26","MAPNIK",,"iD 2.18.3","55.6499405","55.6520094","-4.7881836","-4.7855469"
"88513777","10114014","rekulc1","4","2020-07-26","Esri World Imagery;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images",,"iD 2.17.2","30.5757950","30.5763541","-97.8193775","-97.8191654"
"88513776","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","48.9243830","48.9243830","33.3527838","33.3527838"
"88513775","1861065","dusziv","43","2020-07-26",,,"JOSM/1.5 (15937 en)","15.3981915","15.3987949","-10.1718699","-10.1707402"
"88513774","3417876","5R-MFT","9","2020-07-26",,,"OsmAnd~ 3.7.0#30009m","50.2399748","50.2422724","11.3241502","11.3253978"
"88513773","9570235","Yasushi  Kawaguchi","1","2020-07-26",,,"MAPS.ME ios 10.1.2","35.7580492","35.7580492","138.2366564","138.2366564"
"88513772","10237882","dominikbek","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","49.6416774","49.6437141","21.1723404","21.1731863"
"88513771","10163840","okadatsuneo","452","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.2943888","35.3150080","135.1222130","135.1475831"
"88513770","11318731","Stephanievr","1","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3559388","-26.3556752","28.2251031","28.2255493"
"88513769","11551798","Madhuri Chitimilla","40","2020-07-26","Bing;.gpx data file","#hotosm-project-8763;#covid19;#COVBots;#accenture","iD 2.17.3","-25.0504170","-25.0487259","24.5997403","24.6024763"
"88513768","10252538","Raihas","6","2020-07-26","Bing",,"iD 2.18.3","55.9458954","55.9478980","-4.5513363","-4.5484029"
"88513767","334075","eggie","10","2020-07-26",,,"JOSM/1.5 (16239 nl)","51.8500171","51.8521430","5.7653957","5.7717710"
"88513766","300459","didier2020","4","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7487561","48.7488338","2.3279469","2.3281588"
"88513765","3417876","5R-MFT","1","2020-07-26",,,"OsmAnd~ 3.7.0#30009m","50.2407991","50.2407991","11.3236087","11.3236087"
"88513764","2223275","aptum","128","2020-07-26",,,"JOSM/1.5 (16539 nl)","52.3547632","52.3597139","5.1443338","5.1536405"
"88513763","191339","hopet","153","2020-07-26",,,"JOSM/1.5 (16538 en)","49.6121861","49.6165214","15.4055770","15.4160260"
"88513762","11276240","sandroz","1","2020-07-26",,,"StreetComplete 21.2","50.2924206","50.2924206","26.8653206","26.8653206"
"88513761","1753492","Mohammadyamini","1","2020-07-26","Bing",,"iD 2.18.3","35.8749520","35.8749574","50.9745620","50.9746687"
"88513760","11455701","Dpk3","1","2020-07-26","Maxar-Premium",,"iD 2.18.3","8.9071599","8.9071599","76.7625993","76.7625993"
"88513759","11318731","Stephanievr","3","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3562424","-26.3547060","28.2260160","28.2273598"
"88513758","51913","OF-1","122","2020-07-26",,,"JOSM/1.5 (16731 de)","47.9082555","47.9302151","9.5478845","9.6161035"
"88513757","9942987","m_hotamy","10","2020-07-26","MAPNIK",,"iD 2.18.3","40.2940742","40.2974756","69.6125448","69.6165358"
"88513756","1753492","Mohammadyamini","3","2020-07-26","Bing",,"iD 2.18.3","35.8742424","35.8749574","50.9746687","50.9759662"
"88513755","340741","CRCulver","21","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.4.0","66.5169777","66.5211738","25.7533883","25.7669708"
"88513754","8722959","hackthemap","2","2020-07-26",,,"StreetComplete 22.0-beta1","50.1059075","50.1073851","8.6777221","8.6821600"
"88513753","9998669","Saeed SJ","2","2020-07-26",,,"JOSM/1.5 (14460 en)","36.5432600","36.5435541","50.0104300","50.0104563"
"88513752","11515737","takeuchi michiyo","1","2020-07-26","gsi.go.jp_std_map",,"iD 2.18.3","35.4624243","35.4625606","134.8730476","134.8731245"
"88513751","300459","didier2020","23","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7172113","48.7539969","2.3534175","2.3710661"
"88513750","10160193","developerxyz","1","2020-07-26",,,"StreetComplete 21.1","54.4066371","54.4069499","40.5333559","40.5334309"
"88513749","40843","Bene","18","2020-07-26",,,"JOSM/1.5 (16805 de)","46.7505959","46.7514253","12.4384383","12.4403392"
"88513748","44105","mr-smithers","1","2020-07-26","bavaria-80cm",,"iD 2.18.3","48.5489401","48.5498735","12.0806690","12.0812076"
"88513747","1743198","MidwestMapGeek","203","2020-07-26","EsriWorldImagery;USDA-NAIP",,"iD 2.18.3","42.9030522","42.9267657","-89.2409391","-89.1902785"
"88513746","4685540","Ieronimus","4","2020-07-26","AGIV",,"iD 2.18.3","50.8024276","50.8238626","4.4230283","4.4290572"
"88513745","1845527","turankaya74","397","2020-07-26",,,"JOSM/1.5 (16731 de)","38.4701333","38.4970847","35.6253644","35.6536867"
"88513744","11551703","JohnnyAZ520","1","2020-07-26","Bing",,"iD 2.18.3","32.7527897","32.7527897","-111.5532851","-111.5532851"
"88513743","4536943","RenaultGT","2","2020-07-26","Bing",,"iD 2.18.3","45.5928864","45.5928913","9.8010586","9.8011660"
"88513742","3417876","5R-MFT","4","2020-07-26",,,"OsmAnd~ 3.7.0#30009m","50.2404659","50.2412455","11.3223828","11.3232851"
"88513741","10160193","developerxyz","1","2020-07-26",,,"StreetComplete 21.1","54.4066371","54.4069499","40.5333559","40.5334309"
"88513740","11318731","Stephanievr","2","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3557539","-26.3547030","28.2246800","28.2279117"
"88513739","85475","miche101","73","2020-07-26",,,"JOSM/1.5 (15628 de)","48.0970563","48.1117276","12.5954745","12.6335218"
"88513738","3207726","beddy","66","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","41.9463403","41.9705902","-73.0876428","-73.0509340"
"88513737","11547411","heey8th","200","2020-07-26","Bing",,"iD 2.18.3","14.3170318","14.3446470","120.9027365","120.9261887"
"88513736","9641463","branib","94","2020-07-26","Maxar Premium Imagery (Beta);Bing aerial imagery;Esri World Imagery (Clarity) Beta;Maxar Standard Imagery (Beta);Esri World Imagery",,"iD 2.17.2","24.9873129","24.9921750","55.1868080","55.1922894"
"88513735","1878070","HikaruKinkakuji","83","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.5163026","35.5663028","135.4023863","135.4570859"
"88513734","3754310","rhhsmits","9","2020-07-26",,,"StreetComplete 21.2","43.6024152","43.6110877","24.9912577","25.0111111"
"88516805","51196","garl","27","2020-07-26",,,"Merkaartor 0.18.3 (ru)","44.8269929","44.8364791","38.1539405","38.1638801"
"88516804","5211","emvee","1","2020-07-26",,,"JOSM/1.5 (16731 en)","51.5503387","51.5537445","6.2388110","6.2451924"
"88516803","2098272","maraf24","331","2020-07-26",,,"JOSM/1.5 (16731 en)","50.8449166","50.8990218","16.6673613","16.7548897"
"88516802","1987570","FrankOverman","118","2020-07-26",,,"JOSM/1.5 (16731 nl)","51.6700392","51.6775530","5.0355419","5.0499575"
"88516801","429148","masteravs","121","2020-07-26","Bing",,"iD 2.18.3","48.4776990","48.5042876","37.7262946","37.8407087"
"88516800","11538741","Xamino","1","2020-07-26",,,"OsmAnd+ 3.7.4","46.7150967","46.7150967","8.1884893","8.1884893"
"88516799","936280","beatnickgr","1","2020-07-26","Bing",,"iD 2.18.3","38.0802855","38.0802855","23.8142993","23.8142993"
"88516798","1927048","Schakkebroek","5","2020-07-26",,,"JOSM/1.5 (16731 nl)","50.1341185","50.1342111","5.6778140","5.6783108"
"88516797","11407692","AidenB","1","2020-07-26",,,"JOSM/1.5 (16538 en_GB)","52.8003526","52.8003526","-4.4451478","-4.4451478"
"88516796","527535","Constable","1","2020-07-26","OpenStreetMap (Standard);OpenStreetMap GPS traces",,"Vespucci 14.1.4.0","46.1491916","46.1491916","10.1582984","10.1582984"
"88516795","346268","obelix17","42","2020-07-26","PNOA-Spain-TMS",,"iD 2.18.3","41.9087752","41.9470028","-1.6950718","-1.6800648"
"88516794","2930572","tytoalba••","46","2020-07-26",,,"JOSM/1.5 (16731 es)","41.8059096","41.8147960","-4.4615597","-4.4338203"
"88516793","1937991","Антон-1983","39","2020-07-26","Maxar-Premium",,"iD 2.18.3","52.0498276","52.0749189","29.2755175","29.2973959"
"88516792","5211","emvee","1","2020-07-26",,,"JOSM/1.5 (16731 en)","51.5157995","51.5192329","6.2913026","6.2931437"
"88516791","3907752","rezerwa","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.9462993","50.9465619","17.4682715","17.4686809"
"88516790","462277","sonora","27","2020-07-26","bavaria-80cm",,"iD 2.18.3","49.4327194","49.4485759","11.8397810","11.8641566"
"88516789","3429710","Natalia18","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","51.8290701","51.8292675","107.6073643","107.6077758"
"88516788","7803086","Cooking 15610","6","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.4794363","48.5143925","0.1262153","0.1483262"
"88516787","327035","bergfrei","355","2020-07-26",,,"JOSM/1.5 (16731 de)","48.0299745","48.0809184","9.2253204","9.3878824"
"88516786","10493415","User6 - Lightcyphers","25","2020-07-26",,"#Kaart2020;#Lightcyphers","JOSM/1.5 (15937 en)","48.4941951","48.5777220","35.8535063","35.9364273"
"88516785","4003485","LateNightTone","4","2020-07-26","GRAFCAN-Canary_Islands",,"iD 2.18.3","28.1192374","28.1204211","-15.5247327","-15.5239198"
"88516784","172435","mnalis ALTernative","2","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.4.0","45.2702306","45.2706615","16.9101891","16.9106317"
"88516783","2807324","bwbuz","2","2020-07-26",,,"JOSM/1.5 (16731 de)","53.3265063","53.3265675","12.2373104","12.2377583"
"88516782","365608","flother","5","2020-07-26",,,"JOSM/1.5 (16731 en)","64.1349447","64.1350494","-21.9581539","-21.9579065"
"88516781","11155676","jemily1","54","2020-07-26","PNOA-Spain-TMS",,"iD 2.18.3","38.3721406","38.3743095","-0.4965674","-0.4931868"
"88516780","5328797","LorenzoPesci","6","2020-07-26","EsriWorldImagery;.gpx data file",,"iD 2.18.3","42.6678553","42.6686141","12.7342518","12.7352607"
"88516779","1887753","brevans","347","2020-07-26",,,"JOSM/1.5 (16538 en)","-43.6909468","-43.6229905","172.6071285","172.6389611"
"88516778","10394553","LJcwh4A","14","2020-07-26","gsi.go.jp_seamlessphoto",,"iD 2.18.3","40.2037271","40.2041131","140.3455075","140.3460120"
"88516777","37693","Heinz","1","2020-07-26",,,"JOSM/1.5 (16538 de)","51.4248544","51.4248544","11.9852401","11.9852401"
"88516776","374342","hocu","395","2020-07-26","EsriWorldImagery",,"iD 2.18.3","36.4450032","36.6484984","28.2309442","29.1793190"
"88516775","10220618","Вячеслав11","1","2020-07-26",,,"MAPS.ME ios 10.1.2","53.2005675","53.2005675","107.3548683","107.3548683"
"88516774","2807324","bwbuz","1","2020-07-26",,,"JOSM/1.5 (16731 de)","53.3256012","53.3256236","12.2376644","12.2376859"
"88516773","3429710","Natalia18","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","55.1250704","55.1253305","61.3851395","61.3853422"
"88516772","6084693","kartoffelsalat","15","2020-07-26",,,"StreetComplete 21.1","51.9468619","51.9476482","7.6261104","7.6281159"
"88516771","156646","archie","5","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.3944630","57.3973951","12.1013512","12.1077006"
"88516770","43789","mvonweis","1","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.4.0","60.2636065","60.2636065","25.1463247","25.1463247"
"88516769","9379362","Abdullah al werfalli","640","2020-07-26","Bing",,"iD 2.18.3","31.8613545","31.8637818","12.2246762","12.2297699"
"88516768","10192121","jamenimm","57","2020-07-26","Esri World Imagery (Clarity) Beta;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images",,"iD 2.17.2","24.9636770","24.9666410","55.1920020","55.1960519"
"88516767","1972596","batareichik","108","2020-07-26","Maxar-Premium;osm-gps",,"iD 2.18.3","54.9753522","55.0296252","37.3672799","37.4138960"
"88516766","11537588","akibasuki","1","2020-07-26",,,"StreetComplete 21.2","53.6519370","53.6527488","9.8424819","9.8431143"
"88516765","530603","la colle","3","2020-07-26",,,"JOSM/1.5 (15031 fr)","49.0054231","49.0057558","2.0956235","2.0961283"
"88516764","6519568","TeBaMa","200","2020-07-26",,,"JOSM/1.5 (16731 nl)","22.2484386","22.2534309","88.8959952","88.9012829"
"88516763","1780729","krystianbuczak","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.1034723","50.2231969","19.4161139","19.5437552"
"88516762","4003485","LateNightTone","169","2020-07-26","GRAFCAN-Canary_Islands",,"iD 2.18.3","28.1155796","28.1195343","-15.5253486","-15.5201310"
"88516761","10237882","dominikbek","21","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","49.7451760","49.7453358","21.4740244","21.4743718"
"88516760","197244","JeroenHoek","850","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","53.2062248","53.2122867","5.7607788","5.7678921"
"88516759","10469563","stewie256","51","2020-07-26",,,"JOSM/1.5 (16731 en)","-0.1338394","-0.1310526","30.9728944","30.9744447"
"88516758","9054694","algen","1","2020-07-26",,,"MAPS.ME ios 10.1.2","46.5394040","46.5394040","11.7024661","11.7024661"
"88516757","1668080","gsimon","1","2020-07-26",,,"JOSM/1.5 (16731 fr)","44.5710473","45.3100564","0.8320520","1.4481424"
"88516756","11552422","KRASNIQI224","2","2020-07-26",,,"MAPS.ME ios 10.1.2","42.6393147","42.6771839","21.0960901","21.1802284"
"88516755","11552275","rakali","2","2020-07-26","NSW_LPI_Imagery",,"iD 2.18.3","-33.9237390","-33.9236741","151.2106903","151.2110019"
"88516754","2146151","Joško Horvat","12","2020-07-26",,,"JOSM/1.5 (16731 en)","45.5156232","45.5157985","15.1655956","15.1658838"
"88516753","6446486","AnakinNN","2","2020-07-26",,,"JOSM/1.5 (16731 ru)","54.5112411","57.4631461","39.9783663","41.1723256"
"88516752","10394553","LJcwh4A","5","2020-07-26","EsriWorldImagery",,"iD 2.18.3","40.2037578","40.2039185","140.3455249","140.3456396"
"88516751","11536777","Hadassa B","10","2020-07-26","Bing;.gpx data file","#hotosm-project-8730;#EducateGirls;#accenture;#acnindiafy20","iD 2.17.3","25.0062059","25.0156435","80.5410333","80.5471130"
"88516750","10397245","chamdam","6","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","43.6770360","43.6795614","4.1339015","4.1357257"
"88516749","2807324","bwbuz","1","2020-07-26",,,"JOSM/1.5 (16731 de)","53.3254970","53.3254970","12.2379461","12.2379461"
"88516748","7500983","Георгий Гришин","1","2020-07-26","Bing aerial imagery",,"Vespucci 14.1.6.0","53.3937250","53.3959290","61.0008238","61.0025909"
"88516747","3429710","Natalia18","6","2020-07-26","EsriWorldImagery",,"iD 2.18.3","53.3400791","53.3403293","83.7189708","83.7193171"
"88516746","549055","ilmlaender","1","2020-07-26","Bing",,"iD 2.18.3","51.0036668","51.0168730","11.5030881","11.5152633"
"88516745","454467","Koun","34","2020-07-26","fr.ign.bdortho;.gpx data file",,"iD 2.18.3","48.1432228","48.1471006","-1.9136204","-1.9053500"
"88516744","10124868","rkkarnee","25","2020-07-26","Esri World Imagery;Bing Streetside","#MapWithAI","iD 2.17.2","35.7500062","35.7611736","-86.8357466","-86.7928215"
"88516743","53238","Pinaraf","20","2020-07-26",,,"JOSM/1.5 (15806 en)","50.6840533","50.6874751","3.0804252","3.0835137"
"88516742","6624057","Cybernatus","14","2020-07-26","Bing",,"iD 2.18.3","50.6926915","50.7034310","-57.3616992","-57.3479313"
"88516741","11388397","Léandre1208","68","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","49.7188579","49.7311190","4.7515250","4.7709451"
"88516740","11409388","Hutte","1","2020-07-26","lantmateriet-topowebb",,"iD 2.18.3","57.4129132","57.4159594","12.1114127","12.1149060"
"88516739","11388825","Area_42","40","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-9041;#ChikugoRiver;#CrisisMappersJAPAN;#FuruhashiLab;#DRONEBIRD","iD 2.17.3","33.3526670","33.3550391","130.6826684","130.6876509"
"88516738","6875765","dd8kq","12","2020-07-26",,,"JOSM/1.5 (16731 de)","51.2490739","51.2599474","8.8095510","8.8260594"
"88516737","3170493","Rich Keyzor","1","2020-07-26","MAPNIK",,"iD 2.18.3","51.1987319","51.1987319","-1.9014522","-1.9014522"
"88516736","11552099","daria_gordina","100","2020-07-26","Bing;.gpx data file","#hotosm-task-231","iD 2.17.3","-7.1308045","-7.1290699","112.1256324","112.1264596"
"88516735","2302962","Pathumthani","40","2020-07-26","Maxar-Standard",,"iD 2.18.3","22.0355942","22.0368897","96.4703403","96.4717943"
"88516734","237600","Chris_Pakenham","739","2020-07-26",,,"JOSM/1.5 (16731 en)","-16.0331098","-15.8562205","29.9433553","30.2694241"
"88516733","11377198","Ben Pearcey","62","2020-07-26","Bing;.gpx data file","#hotosm-project-8988;#covid19;#COVJam","iD 2.17.3","18.0465321","18.0492871","-77.4611394","-77.4592473"
"88516732","8341632","K4nciasty","374","2020-07-26","e-mapa.net-buildings",,"iD 2.18.3","52.3157995","52.3195428","22.2333123","22.2355988"
"88516731","10252542","karmsudi","6","2020-07-26","Esri World Imagery (Clarity) Beta;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images;Maxar Premium Imagery (Beta)",,"iD 2.17.2","51.2983010","51.3048011","12.3201840","12.3310175"
"88516730","11015395","udnl1","1","2020-07-26","Bing",,"iD 2.18.3","52.0456665","52.0499847","9.1551177","9.1651912"
"88516729","11532847","Marco Polo 2","1","2020-07-26",,,"StreetComplete 21.2","53.0336812","53.0339637","-3.0272736","-3.0271210"
"88516728","11532847","Marco Polo 2","1","2020-07-26",,,"StreetComplete 21.2","53.0338956","53.0343461","-3.0255037","-3.0245837"
"88516727","1744629","wolterowicz","5","2020-07-26",,,"JOSM/1.5 (16239 pl)","51.3868936","51.4124111","20.9714244","21.0124627"
"88516726","9078879","daniel_k","2","2020-07-26","Bing",,"iD 2.18.3","51.0482960","51.0502540","8.3874320","8.3885710"
"88516725","247572","alex-k-v","11","2020-07-26",,,"JOSM/1.5 (16731 ru)","58.2379046","58.2414172","28.9557338","28.9611518"
"88516724","1808015","SHARCRASH","68","2020-07-26",,,"JOSM/1.5 (16731 en)","49.7307873","49.7435818","6.2476601","6.2678853"
"88516723","11392834","JRH50","145","2020-07-26","Mapbox;EsriWorldImagery",,"iD 2.18.3","30.1618992","30.1872257","-85.7598939","-85.7391349"
"88516722","1743198","MidwestMapGeek","112","2020-07-26","USDA-NAIP",,"iD 2.18.3","42.9160720","42.9239514","-89.2555333","-89.2346350"
"88516721","10868660","Tumas","2","2020-07-26",,,"JOSM/1.5 (16731 de)","54.2736275","54.2736907","13.7129317","13.7130497"
"88516720","56412","ml720834","1","2020-07-26",,,"MAPS.ME ios 10.1.2","53.1582121","53.1582121","12.7680832","12.7680832"
"88516719","11259121","Akam Aziz","6","2020-07-26","Bing",,"iD 2.18.3","36.2160436","36.2595905","44.8851796","44.9824846"
"88516718","443130","Alan Bragg","288","2020-07-26",,,"JOSM/1.5 (16731 en)","44.8508109","44.9221557","-70.5170645","-70.3260184"
"88516717","352655","benjidad","36","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7668993","-2.7623555","120.2886629","120.2896178"
"88516716","365608","flother","129","2020-07-26",,,"JOSM/1.5 (16731 en)","64.1056569","64.1145554","-21.9102758","-21.8816697"
"88516715","10471608","Benjaminokeyoh1","149","2020-07-26",,"#hotosm-project-9053;#HOTMicrogrant;#covid19;#MapUganda","JOSM/1.5 (16731 en)","-0.5210385","-0.5165850","31.6406284","31.6461048"
"88516714","7589824","TonyS999","178","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","53.6411948","53.6543225","-2.7567792","-2.7293225"
"88516713","7803086","Cooking 15610","2","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.4948101","48.4997135","0.1200973","0.1255710"
"88516712","10466706","Ross Giannelli","364","2020-07-26","Bing",,"iD 2.18.3","34.9254985","35.0166695","-4.3398464","-4.2260866"
"88516711","429148","masteravs","408","2020-07-26","Bing",,"iD 2.18.3","48.4399955","48.5648676","37.7329884","37.9904215"
"88516710","43408","JVO","107","2020-07-26","mml-orto",,"iD 2.18.3","63.0730227","63.0772778","27.6588560","27.6642748"
"88516709","161619","FvGordon","2","2020-07-26",,,"JOSM/1.5 (16731 de)","51.6844717","51.6857830","5.2768718","5.2775972"
"88516708","156646","archie","4","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.3982324","57.4010019","12.1030417","12.1047192"
"88516707","5058167","HidakaNyo","1","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.4625094","35.4625094","134.8735598","134.8735598"
"88516706","2197490","3alei","1","2020-07-26","Bing",,"iD 2.18.3","51.5169161","51.5546019","81.2216953","81.2640131"
"88516705","6446486","AnakinNN","1","2020-07-26",,,"JOSM/1.5 (16731 ru)","54.0295385","54.0296181","43.9214645","43.9215979"
"88516704","11354269","pliuto","32","2020-07-26","Maxar-Premium",,"iD 2.18.3","55.4811088","55.4929262","28.7784046","28.7882435"
"88516703","354984","CroKimba","1","2020-07-26",,,"StreetComplete 21.2","43.1809394","43.1811557","16.5870510","16.5872992"
"88516702","11552314","عبدالرحمن الحميقاني","3","2020-07-26","Bing",,"iD 2.18.3","17.4821213","17.4962186","47.0907709","47.1114985"
"88516701","10397245","chamdam","3","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","43.6747715","43.6755383","4.1310340","4.1319692"
